,Year,Banking Crisis ,Systemic Crisis,exch_usd,Domestic Debt,Sovereign External debt2,GDP_Weighted_default,Independence,Currency Crises,Inflation Crises
625,187.0,0.0,0.0,-0.2727072396851579,0.0,0.0,0.0,1,0,0.0
626,188.0,0.0,0.0,-0.27240852820607786,0.0,0.0,0.0,1,0,0.0
627,189.0,0.0,0.0,-0.27264568090061775,0.0,0.0,0.0,1,0,0.0
628,190.0,0.0,0.0,-0.27348025655331776,0.0,0.0,0.0,1,0,0.0
629,191.0,1.0,1.0,-0.27245091294297435,0.0,0.0,0.0,1,0,0.0
630,192.0,1.0,1.0,-0.2702196592934947,0.0,0.0,0.0,1,1,0.0
631,193.0,1.0,1.0,-0.2690823355201054,0.0,0.0,0.0,1,0,0.0
632,194.0,1.0,1.0,-0.27122680137498756,0.0,0.0,0.0,1,0,0.0
633,195.0,0.0,0.0,-0.272039175498837,0.0,0.0,0.0,1,0,0.0
634,196.0,0.0,0.0,-0.27152046705205607,0.0,0.0,0.0,1,0,0.0
635,197.0,0.0,0.0,-0.2698188207817021,0.0,0.0,0.0,1,0,0.0
636,198.0,0.0,0.0,-0.2705244257349885,0.0,0.0,0.0,1,0,0.0
637,199.0,0.0,0.0,-0.26886535618912416,0.0,0.0,0.0,1,0,0.0
638,200.0,0.0,0.0,-0.26791408567100233,0.0,0.0,0.0,1,0,0.0
639,201.0,0.0,0.0,-0.2671941058314533,0.0,0.0,0.0,1,0,0.0
640,202.0,0.0,0.0,-0.2693676866662081,0.0,0.0,0.0,1,0,0.0
641,203.0,0.0,0.0,-0.2713093008371392,0.0,0.0,0.0,1,0,0.0
642,204.0,0.0,0.0,-0.2720005851339281,0.0,0.0,0.0,1,0,0.0
643,205.0,0.0,0.0,-0.2706383890036423,0.0,0.0,0.0,1,1,0.0
644,206.0,0.0,0.0,-0.2716988838526573,0.0,0.0,0.0,1,0,0.0
645,207.0,0.0,0.0,-0.2726589122747369,0.0,0.0,0.0,1,0,0.0
646,208.0,0.0,0.0,-0.2721879691192825,0.0,0.0,0.0,1,0,0.0
647,209.0,0.0,0.0,-0.27248066405081117,0.0,0.0,0.0,1,0,0.0
648,210.0,0.0,0.0,-0.27182981391265476,0.0,0.0,0.0,1,0,0.0
649,211.0,0.0,0.0,-0.27153620883122276,0.0,0.0,0.0,1,0,0.0
650,212.0,0.0,0.0,-0.27171545850270357,0.0,0.0,0.0,1,0,0.0
651,213.0,0.0,0.0,-0.27210918756586816,0.0,0.0,0.0,1,0,0.0
652,214.0,0.0,0.0,-0.2709266114397609,0.0,0.0,0.0,1,0,0.0
653,1.0,0.0,0.0,-0.280715571301482,0.0,0.0,0.0,1,0,0.0
654,2.0,1.0,1.0,-0.28072770968728306,0.0,0.0,0.0,1,0,0.0
655,3.0,0.0,0.0,-0.2807282621805026,0.0,0.0,0.0,1,0,0.0
656,4.0,0.0,0.0,-0.28072330803600387,0.0,0.0,0.0,1,0,0.0
657,5.0,1.0,1.0,-0.2807315222563877,0.0,0.0,0.0,1,0,0.0
658,6.0,1.0,1.0,-0.28072283603848514,0.0,0.0,0.0,1,0,0.0
659,7.0,0.0,0.0,-0.28072813411916037,0.0,0.0,0.0,1,0,0.0
660,8.0,0.0,0.0,-0.28073596232606957,0.0,0.0,0.0,1,0,0.0
661,9.0,0.0,0.0,-0.28073133565271746,0.0,0.0,0.0,1,0,0.0
662,10.0,0.0,0.0,-0.28072612355608645,0.0,0.0,0.0,1,0,0.0
663,11.0,0.0,0.0,-0.28072558569844885,0.0,0.0,0.0,1,0,0.0
664,12.0,0.0,0.0,-0.2807309862281978,0.0,0.0,5.29,1,0,0.0
665,13.0,0.0,0.0,-0.2807177446854054,0.0,0.0,0.0,1,1,0.0
666,14.0,0.0,0.0,-0.2807072015780397,0.0,0.0,0.0,1,1,0.0
667,15.0,0.0,0.0,-0.28072850183815745,0.0,0.0,0.0,1,0,0.0
668,16.0,0.0,0.0,-0.28071201485506186,0.0,0.0,0.0,1,1,0.0
669,17.0,0.0,0.0,-0.2807124923409239,0.0,0.0,0.0,1,0,0.0
670,18.0,0.0,0.0,-0.28071022382571764,0.0,0.0,0.0,1,0,0.0
671,19.0,0.0,0.0,-0.28071201485506186,0.0,0.0,0.0,1,0,0.0
672,20.0,0.0,0.0,-0.28070927434233695,0.0,0.0,0.0,1,0,1.0
673,21.0,0.0,0.0,-0.28071566277386933,0.0,0.0,0.0,1,0,0.0
674,22.0,0.0,0.0,-0.28071546519351265,0.0,0.0,0.0,1,0,0.0
675,23.0,0.0,0.0,-0.28071317472493346,0.0,0.0,0.0,1,0,0.0
676,24.0,0.0,0.0,-0.28071615489531326,0.0,0.0,0.0,1,0,0.0
677,25.0,0.0,0.0,-0.28071312350039657,0.0,0.0,0.0,1,0,0.0
678,26.0,0.0,0.0,-0.2807150151493669,0.0,0.0,0.0,1,0,0.0
679,27.0,1.0,0.0,-0.28071707510752997,0.0,0.0,0.0,1,0,0.0
680,28.0,1.0,0.0,-0.28071566277386933,0.0,0.0,0.0,1,0,0.0
681,29.0,0.0,0.0,-0.2807147645150256,0.0,0.0,0.0,1,0,0.0
682,30.0,0.0,0.0,-0.2807150151493669,0.0,0.0,0.0,1,0,0.0
683,31.0,0.0,0.0,-0.2807162518560438,0.0,0.0,0.0,1,0,0.0
684,32.0,0.0,0.0,-0.28071317472493346,0.0,0.0,0.0,1,0,0.0
685,33.0,0.0,0.0,-0.28071066289317687,0.0,0.0,0.0,1,0,0.0
686,34.0,0.0,0.0,-0.28071254539490853,0.0,0.0,0.0,1,0,0.0
687,35.0,0.0,0.0,-0.28071456144632567,0.0,0.0,0.0,1,0,0.0
688,36.0,0.0,0.0,-0.28071456144632567,0.0,0.0,0.0,1,0,0.0
689,37.0,0.0,0.0,-0.28071683544987514,0.0,0.0,0.0,1,0,0.0
690,38.0,1.0,1.0,-0.2807163982118636,0.0,0.0,0.0,1,0,0.0
691,39.0,1.0,1.0,-0.28071546519351265,0.0,0.0,0.0,1,0,0.0
692,40.0,0.0,0.0,-0.28071615489531326,0.0,0.0,0.0,1,0,0.0
693,41.0,0.0,0.0,-0.2807148139101147,0.0,0.0,0.0,1,0,0.0
694,42.0,0.0,0.0,-0.28071169470170615,0.0,0.0,0.0,1,0,0.0
695,43.0,0.0,0.0,-0.28071338328197665,0.0,0.0,0.0,1,0,0.0
696,44.0,0.0,0.0,-0.28071521455917137,0.0,0.0,0.0,1,0,0.0
697,45.0,0.0,0.0,-0.28071435837762576,0.0,0.0,0.0,1,0,0.0
698,46.0,0.0,0.0,-0.28071228195443293,0.0,0.0,0.0,1,0,0.0
699,47.0,0.0,0.0,-0.2807151651640822,0.0,0.0,0.0,1,0,0.0
700,48.0,1.0,1.0,-0.28071456144632567,0.0,0.0,0.0,1,0,0.0
701,49.0,0.0,0.0,-0.28071456144632567,0.0,0.0,0.0,1,0,0.0
702,50.0,0.0,0.0,-0.2807159097493152,0.0,0.0,0.0,1,0,0.0
703,51.0,0.0,0.0,-0.2807167384891445,0.0,0.0,0.0,1,0,0.0
704,52.0,0.0,0.0,-0.28071693241060575,0.0,0.0,0.0,1,0,0.0
705,53.0,0.0,0.0,-0.28071693241060575,0.0,0.0,0.0,1,0,0.0
706,54.0,0.0,0.0,-0.2807159097493152,0.0,0.0,0.0,1,0,0.0
707,55.0,0.0,0.0,-0.2807158951137332,0.0,0.0,0.0,1,0,0.0
708,56.0,0.0,0.0,-0.28071635247566995,0.0,0.0,0.0,1,0,0.0
709,57.0,0.0,0.0,-0.2807156664327648,0.0,0.0,0.0,1,0,0.0
710,58.0,0.0,0.0,-0.2807165811566383,0.0,0.0,0.0,1,0,0.0
711,59.0,0.0,0.0,-0.28071644760695275,0.0,0.0,0.0,1,0,0.0
712,60.0,0.0,0.0,-0.28071201485506186,0.0,0.0,0.0,1,0,0.0
713,61.0,0.0,0.0,-0.2807155328830793,0.0,0.0,0.0,1,0,0.0
714,62.0,0.0,0.0,-0.2807403804423784,0.0,0.0,0.0,1,0,0.0
715,63.0,0.0,0.0,-0.28074848672534525,0.0,0.0,0.0,1,0,0.0
716,64.0,0.0,0.0,-0.2807162518560438,0.0,0.0,0.0,1,0,0.0
717,65.0,0.0,0.0,-0.2807171720682605,0.0,0.0,0.0,1,0,0.0
718,66.0,0.0,0.0,-0.28071693241060575,0.0,0.0,0.0,1,0,0.0
719,67.0,1.0,1.0,-0.28071703851857505,0.0,0.0,0.0,1,0,0.0
720,68.0,1.0,1.0,-0.28071635247566995,0.0,0.0,0.0,1,0,0.0
721,69.0,0.0,0.0,-0.28071612379470157,0.0,0.0,0.0,1,0,0.0
722,70.0,0.0,0.0,-0.2807151834585596,0.0,0.0,0.0,1,0,0.0
723,71.0,0.0,0.0,-0.28071420653346274,0.0,0.0,0.0,1,0,0.0
724,72.0,0.0,0.0,-0.2807151651640822,0.0,0.0,0.0,1,0,0.0
725,73.0,0.0,0.0,-0.2807162518560438,0.0,0.0,0.0,1,0,0.0
726,74.0,0.0,0.0,-0.28071693241060575,0.0,0.0,0.0,1,0,0.0
727,75.0,0.0,0.0,-0.28071649700204193,0.0,0.0,0.0,1,0,0.0
728,76.0,0.0,0.0,-0.2807159097493152,0.0,0.0,0.0,1,0,0.0
729,77.0,0.0,0.0,-0.2807159097493152,0.0,0.0,0.0,1,0,0.0
730,78.0,0.0,0.0,-0.28071576156404765,0.0,0.0,0.0,1,0,0.0
731,79.0,0.0,0.0,-0.28071561337878015,0.0,0.0,0.0,1,0,0.0
732,80.0,0.0,0.0,-0.2807151358929182,0.0,0.0,0.0,1,0,0.0
733,81.0,1.0,1.0,-0.28071553837142255,0.0,0.0,0.0,1,0,0.0
734,82.0,1.0,1.0,-0.2807163433284312,0.0,0.0,0.0,1,0,0.0
735,83.0,0.0,0.0,-0.2807157944941071,0.0,0.0,0.0,1,0,0.0
736,84.0,0.0,0.0,-0.2807152090708281,0.0,0.0,0.0,1,0,0.0
737,85.0,0.0,0.0,-0.2807163982118636,0.0,0.0,0.0,1,0,0.0
738,86.0,0.0,0.0,-0.2807150810094858,0.0,0.0,0.0,1,0,0.0
739,87.0,0.0,0.0,-0.2807155566659,0.0,0.0,0.0,1,0,0.0
740,88.0,0.0,0.0,-0.28071599573335926,0.0,0.0,0.0,1,0,0.0
741,89.0,1.0,1.0,-0.28071564813828737,0.0,0.0,0.0,1,0,0.0
742,90.0,0.0,0.0,-0.28071539201560275,0.0,0.0,0.0,1,0,0.0
743,91.0,0.0,0.0,-0.2807155566659,0.0,0.0,0.0,1,0,0.0
744,92.0,0.0,0.0,-0.2807165811566383,0.0,0.0,0.0,1,0,0.0
745,93.0,0.0,0.0,-0.28071599573335926,0.0,0.0,0.0,1,0,0.0
746,94.0,0.0,0.0,-0.28071652627320587,0.0,0.0,0.0,1,0,0.0
747,95.0,0.0,0.0,-0.2807164713897735,0.0,0.0,0.0,1,0,0.0
748,96.0,0.0,0.0,-0.28071605061679167,0.0,0.0,0.0,1,0,0.0
749,97.0,0.0,0.0,-0.28071559325485496,0.0,0.0,0.0,1,0,0.0
750,98.0,0.0,0.0,-0.28071552007694506,0.0,0.0,0.0,1,0,0.0
751,99.0,0.0,0.0,-0.28071612379470157,0.0,0.0,0.0,1,0,0.0
752,100.0,0.0,0.0,-0.2807163067394763,0.0,0.0,0.0,1,0,0.0
753,101.0,0.0,0.0,-0.28071648968425095,0.0,0.0,0.0,1,0,0.0
754,102.0,0.0,0.0,-0.28071667262902567,0.0,0.0,0.0,1,0,0.0
755,103.0,0.0,0.0,-0.2807160323223142,0.0,0.0,0.0,1,0,0.0
756,104.0,0.0,0.0,-0.2807165811566383,0.0,0.0,0.0,1,0,0.0
757,105.0,0.0,0.0,-0.280716764101413,0.0,0.0,0.0,1,0,0.0
758,106.0,0.0,0.0,-0.2807157579051522,0.0,0.0,0.0,1,0,0.0
759,107.0,1.0,1.0,-0.2807163067394763,0.0,0.0,0.0,1,0,0.0
760,108.0,0.0,0.0,-0.2807165354204446,0.0,0.0,0.0,1,0,0.0
761,109.0,0.0,0.0,-0.280716178678134,0.0,0.0,0.0,1,0,0.0
762,110.0,0.0,0.0,-0.28071552007694506,0.0,0.0,0.0,1,0,0.0
763,111.0,0.0,0.0,-0.28071595914440434,0.0,0.0,0.0,1,0,0.0
764,112.0,0.0,0.0,-0.2807159225554494,0.0,0.0,0.0,1,0,0.0
765,113.0,0.0,0.0,-0.2807153005432154,0.0,0.0,0.0,1,0,0.0
766,114.0,0.0,0.0,-0.2807163067394763,0.0,0.0,0.0,1,0,0.0
767,115.0,0.0,0.0,-0.28070368355002223,0.0,0.0,0.0,1,0,0.0
768,116.0,0.0,0.0,-0.2807038884481699,0.0,0.0,0.0,1,0,0.0
769,117.0,0.0,0.0,-0.2807058788873186,0.0,0.0,0.0,1,0,1.0
770,118.0,0.0,0.0,-0.2807110232943831,0.0,0.0,0.0,1,0,0.0
771,119.0,0.0,0.0,-0.2806096499358287,0.0,0.0,0.0,1,1,0.0
772,120.0,0.0,0.0,-0.28050189546353294,0.0,0.0,0.0,1,1,1.0
773,121.0,0.0,0.0,-0.2805855926979562,0.0,0.0,0.0,1,0,0.0
774,122.0,0.0,0.0,-0.28056016337427353,0.0,0.0,0.0,1,1,0.0
775,123.0,0.0,0.0,-0.2804520430124284,0.0,0.0,0.0,1,1,0.0
776,124.0,0.0,0.0,-0.28047276150816264,0.0,0.0,0.0,1,0,0.0
777,125.0,0.0,0.0,-0.280319408050774,0.0,0.0,0.0,1,1,0.0
778,126.0,0.0,0.0,-0.28034813038040124,0.0,0.0,0.0,1,0,0.0
779,127.0,0.0,0.0,-0.2803457338038527,0.0,0.0,0.0,1,0,0.0
780,128.0,0.0,0.0,-0.2803429164543224,0.0,0.0,0.0,1,0,0.0
781,129.0,0.0,0.0,-0.28034602651549223,0.0,0.0,0.0,1,0,0.0
782,130.0,1.0,1.0,-0.2803448373744567,0.0,0.0,0.0,1,0,0.0
783,131.0,1.0,1.0,-0.28034395923953814,0.0,0.0,0.0,1,0,0.0
784,132.0,1.0,1.0,-0.28034185537462913,0.0,0.0,0.0,1,0,0.0
785,133.0,0.0,0.0,-0.2805133295119514,0.0,0.0,0.0,1,0,0.0
786,134.0,0.0,0.0,-0.2805341303328343,0.0,0.0,0.0,1,0,0.0
787,135.0,0.0,0.0,-0.28053429498313154,0.0,0.0,0.0,1,0,0.0
788,136.0,0.0,0.0,-0.28041852752970414,0.0,0.0,0.0,1,1,1.0
789,137.0,0.0,0.0,-0.28027094597995716,0.0,0.0,0.0,1,1,1.0
790,138.0,0.0,0.0,-0.28011319270073703,0.0,0.0,0.0,1,1,0.0
791,139.0,0.0,0.0,-0.2799942785971849,0.0,0.0,0.0,1,1,0.0
792,140.0,0.0,0.0,-0.27992261912893657,0.0,0.0,0.0,1,0,0.0
793,141.0,0.0,0.0,-0.2799878389411156,0.0,0.0,0.0,1,0,0.0
794,142.0,0.0,0.0,-0.2784799532246416,0.0,0.0,0.0,1,1,1.0
795,143.0,0.0,0.0,-0.27956503527231646,0.0,0.0,0.0,1,0,1.0
796,144.0,0.0,0.0,-0.2798046014547804,0.0,0.0,0.0,1,0,1.0
797,145.0,0.0,0.0,-0.2798046014547804,0.0,0.0,0.0,1,0,1.0
798,146.0,0.0,0.0,-0.27863192544898124,0.0,0.0,0.0,1,1,1.0
799,147.0,0.0,0.0,-0.27863192544898124,0.0,0.0,0.0,1,0,1.0
800,148.0,0.0,0.0,-0.2745667096104689,0.0,0.0,0.0,1,1,1.0
801,149.0,0.0,0.0,-0.27442071968026177,0.0,0.0,0.0,1,0,0.0
802,150.0,0.0,0.0,-0.27440956004900535,0.0,0.0,0.0,1,0,0.0
803,151.0,0.0,0.0,-0.2744086453251319,0.0,0.0,0.0,1,0,0.0
804,152.0,0.0,0.0,-0.2744077306012584,0.0,0.0,0.0,1,0,0.0
805,153.0,0.0,0.0,-0.2744086453251319,0.0,0.0,0.0,1,0,0.0
806,154.0,0.0,0.0,-0.2744077306012584,0.0,0.0,0.0,1,0,0.0
807,155.0,0.0,0.0,-0.2744086453251319,0.0,0.0,0.0,1,0,0.0
808,156.0,0.0,0.0,-0.2743813865537022,0.0,0.0,0.0,1,0,0.0
809,157.0,0.0,0.0,-0.2731293125156851,0.0,0.0,0.0,1,1,0.0
810,158.0,0.0,0.0,-0.27184070440616126,0.0,0.0,0.0,1,0,0.0
811,159.0,0.0,0.0,-0.2718283373393919,0.0,0.0,0.0,1,0,0.0
812,160.0,0.0,0.0,-0.27184650375551916,0.0,0.0,0.0,1,1,0.0
813,161.0,0.0,0.0,-0.27184650375551916,0.0,0.0,0.0,1,0,0.0
814,162.0,0.0,0.0,-0.27184650375551916,0.0,0.0,0.0,1,0,0.0
815,163.0,0.0,0.0,-0.27184284486002525,0.0,0.0,0.0,1,0,0.0
816,164.0,0.0,0.0,-0.27184650375551916,0.0,0.0,0.0,1,0,0.0
817,165.0,0.0,0.0,-0.27184284486002525,0.0,0.0,0.0,1,0,0.0
818,166.0,0.0,0.0,-0.2717513724726774,0.0,0.0,0.0,1,0,0.0
819,167.0,0.0,0.0,-0.2718271116094014,0.0,0.0,0.0,1,0,0.0
820,168.0,0.0,0.0,-0.2717585073188905,0.0,0.0,0.0,1,0,0.0
821,169.0,0.0,0.0,-0.2706247985501015,0.0,0.0,0.0,1,0,0.0
822,170.0,0.0,0.0,-0.27071151437330726,0.0,0.0,0.0,1,0,0.0
823,171.0,0.0,0.0,-0.2712682153227061,0.0,0.0,0.0,1,0,0.0
824,172.0,0.0,0.0,-0.2714458546989356,0.0,0.0,0.0,1,0,0.0
825,173.0,0.0,0.0,-0.272213856863108,0.0,0.0,0.0,1,0,0.0
826,174.0,0.0,0.0,-0.27268713499524566,0.0,0.0,0.0,1,0,0.0
827,175.0,0.0,0.0,-0.2726362763478803,0.0,0.0,0.0,1,0,0.0
828,176.0,0.0,0.0,-0.27172722376241754,0.0,0.0,0.0,1,1,0.0
829,177.0,0.0,0.0,-0.2722056243482467,0.0,0.0,0.0,1,0,0.0
830,178.0,0.0,0.0,-0.2731820006107975,0.0,0.0,0.0,1,0,0.0
831,179.0,0.0,0.0,-0.27346099139220836,0.0,0.0,0.0,1,0,0.0
832,180.0,0.0,0.0,-0.27249138408632134,0.0,0.0,0.0,1,0,0.0
833,181.0,0.0,0.0,-0.27041038727415817,0.0,0.0,0.0,1,0,0.0
834,182.0,0.0,0.0,-0.2684803199011189,0.0,0.0,0.0,1,0,0.0
835,183.0,0.0,0.0,-0.2655623507447231,0.0,0.0,0.0,1,0,0.0
836,184.0,0.0,0.0,-0.26315205333810787,0.0,0.0,0.0,1,0,0.0
837,185.0,0.0,0.0,-0.2670762187553298,0.0,0.0,0.0,1,0,0.0
838,186.0,0.0,0.0,-0.26914440943326423,0.0,0.0,0.0,1,0,0.0
839,187.0,0.0,0.0,-0.2710635001198217,0.0,0.0,0.0,1,0,0.0
840,188.0,0.0,0.0,-0.26972434436904946,0.0,0.0,0.0,1,0,0.0
841,189.0,0.0,0.0,-0.27024756642467906,0.0,0.0,0.0,1,0,0.0
842,190.0,0.0,0.0,-0.2714806142061278,0.0,0.0,0.0,1,0,0.0
843,191.0,0.0,0.0,-0.27130681667016693,0.0,0.0,0.0,1,0,0.0
844,192.0,0.0,0.0,-0.27069944001817736,0.0,0.0,0.0,1,0,0.0
845,193.0,0.0,0.0,-0.26998229650137034,0.0,0.0,0.0,1,0,0.0
846,194.0,1.0,0.0,-0.2710333142319969,0.0,0.0,0.0,1,0,0.0
847,195.0,1.0,0.0,-0.2718510773748865,0.0,0.0,0.0,1,0,0.0
848,196.0,0.0,0.0,-0.2713187080805221,0.0,0.0,0.0,1,0,0.0
849,197.0,0.0,0.0,-0.26979203393568685,0.0,0.0,0.0,1,0,0.0
850,198.0,0.0,0.0,-0.2705865630921901,0.0,0.0,0.0,1,0,0.0
851,199.0,0.0,0.0,-0.26889440989200486,0.0,0.0,0.0,1,0,0.0
852,200.0,0.0,0.0,-0.26807478321692735,0.0,0.0,0.0,1,0,0.0
853,201.0,0.0,0.0,-0.26733315908047356,0.0,0.0,0.0,1,0,0.0
854,202.0,0.0,0.0,-0.2693780256314723,0.0,0.0,0.0,1,0,0.0
855,203.0,0.0,0.0,-0.2712776874567252,0.0,0.0,0.0,1,0,0.0
856,204.0,0.0,0.0,-0.2719605096794472,0.0,0.0,0.0,1,0,0.0
857,205.0,0.0,0.0,-0.27068246808507296,0.0,0.0,0.0,1,1,0.0
858,206.0,0.0,0.0,-0.27172170190735284,0.0,0.0,0.0,1,0,0.0
859,207.0,0.0,0.0,-0.2725869300665489,0.0,0.0,0.0,1,0,0.0
860,208.0,1.0,0.0,-0.2722293184279353,0.0,0.0,0.0,1,0,0.0
861,209.0,1.0,0.0,-0.2724309249893014,0.0,0.0,0.0,1,0,0.0
862,210.0,1.0,0.0,-0.2718429058519837,0.0,0.0,0.0,1,0,0.0
863,211.0,1.0,0.0,-0.27153809593182304,0.0,0.0,0.0,1,0,0.0
864,212.0,1.0,0.0,-0.27171810179018563,0.0,0.0,0.0,1,0,0.0
865,213.0,1.0,0.0,-0.272081713624078,0.0,0.0,0.0,1,0,0.0
866,214.0,1.0,0.0,-0.27089367495888506,0.0,0.0,0.0,1,0,0.0
867,0.0,0.0,0.0,-0.24271435785175366,0.0,0.0,0.0,1,0,0.0
868,1.0,0.0,0.0,-0.24793332770521223,0.0,0.0,0.0,1,0,0.0
869,2.0,0.0,0.0,-0.24793332770521223,0.0,0.0,0.0,1,0,1.0
870,3.0,0.0,0.0,-0.24652448185376125,0.0,0.0,0.0,1,0,0.0
871,4.0,0.0,0.0,-0.2470068975541729,0.0,0.0,0.0,1,0,0.0
872,5.0,0.0,0.0,-0.24652448185376125,0.0,0.0,0.0,1,0,1.0
873,6.0,0.0,0.0,-0.2449884318624007,0.0,0.0,0.0,1,0,0.0
874,7.0,0.0,0.0,-0.24481682627742837,0.0,1.0,8.68,1,0,0.0
875,8.0,0.0,0.0,-0.24577325740486147,0.0,0.0,0.0,1,0,0.0
876,9.0,0.0,0.0,-0.24652448185376125,0.0,0.0,0.0,1,0,0.0
877,10.0,0.0,0.0,-0.24837734215583987,0.0,0.0,0.0,1,0,0.0
878,11.0,0.0,0.0,-0.24369478976030173,0.0,0.0,0.0,1,0,0.0
879,12.0,0.0,0.0,-0.25495235614229644,0.0,1.0,8.68,1,0,1.0
880,13.0,0.0,0.0,-0.2519642588934779,0.0,1.0,8.68,1,1,0.0
881,14.0,0.0,0.0,-0.250131799255347,0.0,1.0,8.68,1,1,0.0
882,15.0,0.0,0.0,-0.24676688974302283,0.0,0.0,0.0,1,1,0.0
883,16.0,0.0,0.0,-0.24968178460944057,0.0,0.0,0.0,1,0,1.0
884,17.0,0.0,0.0,-0.25017380062229827,0.0,0.0,0.0,1,0,1.0
885,18.0,0.0,0.0,-0.24800172993138997,0.0,0.0,0.0,1,0,0.0
886,19.0,0.0,0.0,-0.24591846213060728,0.0,0.0,0.0,1,0,0.0
887,20.0,0.0,0.0,-0.24636847677651366,0.0,0.0,0.0,1,0,0.0
888,21.0,0.0,0.0,-0.24666128630611678,0.0,0.0,0.0,1,0,0.0
889,22.0,0.0,0.0,-0.2466708866185628,0.0,0.0,0.0,1,0,0.0
890,23.0,0.0,0.0,-0.24718690341253546,0.0,0.0,0.0,1,0,0.0
891,24.0,0.0,0.0,-0.24729610696660875,0.0,0.0,0.0,1,0,0.0
892,25.0,0.0,0.0,-0.24683889208636783,0.0,0.0,0.0,1,0,0.0
893,26.0,0.0,0.0,-0.24800172993138997,0.0,0.0,0.0,1,0,0.0
894,27.0,0.0,0.0,-0.24734770864600603,0.0,0.0,0.0,1,0,1.0
895,28.0,0.0,0.0,-0.24682929177392182,0.0,0.0,0.0,1,0,1.0
896,29.0,0.0,0.0,-0.2482537381330976,0.0,0.0,0.0,1,0,0.0
897,30.0,0.0,0.0,-0.24736930934900953,0.0,0.0,0.0,1,0,0.0
898,31.0,0.0,0.0,-0.24652448185376125,0.0,0.0,0.0,1,0,0.0
899,32.0,0.0,0.0,-0.2456448532258962,0.0,0.0,0.0,1,0,0.0
900,33.0,0.0,0.0,-0.24640087783101894,0.0,0.0,0.0,1,0,0.0
901,34.0,0.0,0.0,-0.24724330524815574,0.0,0.0,0.0,1,0,0.0
902,35.0,0.0,0.0,-0.2471257014206922,0.0,0.0,0.0,1,0,0.0
903,36.0,0.0,0.0,-0.24837734215583987,0.0,0.0,0.0,1,0,0.0
904,37.0,0.0,0.0,-0.24765131852711086,0.0,0.0,0.0,1,0,0.0
905,38.0,0.0,0.0,-0.24804493133739702,0.0,0.0,0.0,1,0,1.0
906,39.0,0.0,0.0,-0.24793332770521223,0.0,0.0,0.0,1,0,0.0
907,40.0,0.0,0.0,-0.24747611282497134,0.0,0.0,0.0,1,0,0.0
908,41.0,0.0,0.0,-0.24724330524815574,0.0,0.0,0.0,1,0,0.0
909,42.0,0.0,0.0,-0.24659288407993904,0.0,0.0,0.0,1,0,0.0
910,43.0,0.0,0.0,-0.2473597090365635,0.0,0.0,0.0,1,0,0.0
911,44.0,0.0,0.0,-0.24754091493398184,0.0,0.0,0.0,1,0,0.0
912,45.0,0.0,0.0,-0.24640087783101894,0.0,0.0,0.0,1,0,0.0
913,46.0,0.0,0.0,-0.2473597090365635,0.0,0.0,0.0,1,0,1.0
914,47.0,0.0,0.0,-0.246645685798392,0.0,0.0,0.0,1,0,1.0
915,48.0,0.0,0.0,-0.24676688974302283,0.0,0.0,0.0,1,0,0.0
916,49.0,0.0,0.0,-0.24759131657432334,0.0,0.0,0.0,1,0,0.0
917,50.0,0.0,0.0,-0.24787932594770345,0.0,1.0,8.68,1,0,0.0
918,51.0,0.0,0.0,-0.24810373325112878,0.0,0.0,0.0,1,0,1.0
919,52.0,0.0,0.0,-0.24848654570991316,0.0,0.0,0.0,1,0,0.0
920,53.0,0.0,0.0,-0.24793332770521223,0.0,0.0,0.0,1,0,0.0
921,54.0,0.0,0.0,-0.24759131657432334,0.0,0.0,0.0,1,0,1.0
922,55.0,0.0,0.0,-0.24837734215583987,0.0,0.0,0.0,1,0,0.0
923,56.0,0.0,0.0,-0.24793332770521223,0.0,0.0,0.0,1,0,0.0
924,57.0,1.0,1.0,-0.24810373325112878,0.0,0.0,0.0,1,0,0.0
925,58.0,0.0,0.0,-0.2482189370004808,0.0,0.0,0.0,1,0,0.0
926,59.0,0.0,0.0,-0.24676688974302283,0.0,0.0,0.0,1,0,0.0
927,60.0,0.0,0.0,-0.2478205240339717,0.0,0.0,0.0,1,0,0.0
928,61.0,0.0,0.0,-0.2560671924250886,0.0,0.0,0.0,1,0,0.0
929,62.0,0.0,0.0,-0.2590900908065239,0.0,0.0,0.0,1,1,0.0
930,63.0,0.0,0.0,-0.24793332770521223,0.0,0.0,0.0,1,1,0.0
931,64.0,0.0,0.0,-0.2478205240339717,0.0,0.0,0.0,1,0,0.0
932,65.0,0.0,0.0,-0.24799572973611125,0.0,0.0,0.0,1,0,0.0
933,66.0,0.0,0.0,-0.24754091493398184,0.0,0.0,0.0,1,0,0.0
934,67.0,0.0,0.0,-0.24747611282497134,0.0,0.0,0.0,1,0,1.0
935,68.0,0.0,0.0,-0.24754091493398184,0.0,0.0,0.0,1,0,0.0
936,69.0,0.0,0.0,-0.2474209110284068,0.0,0.0,0.0,1,0,0.0
937,70.0,0.0,0.0,-0.24787932594770345,0.0,0.0,0.0,1,0,0.0
938,71.0,0.0,0.0,-0.24698889696833665,0.0,0.0,0.0,1,0,0.0
939,72.0,0.0,0.0,-0.23132478717362637,0.0,0.0,0.0,1,2,0.0
940,73.0,0.0,0.0,-0.2310991798311453,0.0,0.0,0.0,1,0,0.0
